"sampleID"	"DepMap_ID"	"PvA"	"UMAP_1"	"UMAP_2"	"lineage"	"subtype"	"Primary/Metastasis"	"type"	"cluster"	"cancer_type"	"RF_class"	"RF_probability"	"RF_probability_margin"	"Celligner_class"	"Celligner_class_confidence"	"uncorrected_tumor_class"	"uncorrected_tumor_prop"	"undifferentiated_cluster"
"8MGBA_CENTRAL_NERVOUS_SYSTEM"	"ACH-000137"	"Adult"	3.57393378542535	-4.66212311659235	"central_nervous_system"	"astrocytoma"	NA	"CL"	14	"central_nervous_system"	"soft_tissue"	0.114779365079365	0.0259333333333334	"soft_tissue"	0.44	"skin"	0.32	TRUE
"CFPAC1_PANCREAS"	"ACH-000138"	"Adult"	-8.94661570664475	1.34866606878003	"pancreas"	"ductal adenocarcinoma, exocrine"	NA	"CL"	19	"pancreas"	"cervix"	0.122069047619048	0.0210626984126984	"pancreas"	0.76	"cervix"	0.32	FALSE
"PANC0327_PANCREAS"	"ACH-000139"	"Adult"	-8.69841251368488	0.266861254682289	"pancreas"	"ductal adenocarcinoma, exocrine"	NA	"CL"	19	"pancreas"	"cervix"	0.137646031746032	0.0195690476190476	"lung"	0.52	"cervix"	0.48	FALSE
"SNU308_BILIARY_TRACT"	"ACH-000141"	"Adult"	-7.87264492268582	-3.78943133323001	"bile_duct"	"adenocarcinoma"	NA	"CL"	12	"bile_duct"	"urinary_tract"	0.199792063492063	0.0299190476190475	"lung"	0.52	"urinary_tract"	0.48	FALSE
"CAL29_URINARY_TRACT"	"ACH-000142"	"Adult"	-7.23282709440706	-2.14614123547455	"urinary_tract"	"transitional cell carcinoma"	NA	"CL"	15	"urinary_tract"	"urinary_tract"	0.342297619047619	0.184234920634921	"urinary_tract"	0.92	"urinary_tract"	0.64	FALSE
"HCC2429_LUNG"	"ACH-000143"	"Adult"	-5.13420639345134	-4.91178668410253	"lung"	"non-small cell lung cancer, unspecified"	NA	"CL"	66	"lung"	"blood"	0.111138095238095	0.0258277777777778	"lung"	0.44	"cervix"	0.28	FALSE
"RERFGC1B_STOMACH"	"ACH-000144"	"Adult"	-7.68094482563267	-2.08977746397143	"gastric"	"adenocarcinoma"	NA	"CL"	63	"gastric"	"urinary_tract"	0.169175396825397	0.0757293650793651	"lung"	0.44	"urinary_tract"	0.56	FALSE
"SKLMS1_SOFT_TISSUE"	"ACH-000145"	"Adult"	3.39628632129189	-3.52390625368694	"soft_tissue"	"leiomyosarcoma"	NA	"CL"	14	"soft_tissue"	"soft_tissue"	0.209842063492064	0.11898253968254	"soft_tissue"	0.48	"soft_tissue"	0.4	TRUE
"T47D_BREAST"	"ACH-000147"	"Adult"	-3.93152139442256	3.63667014821627	"breast"	"luminal"	NA	"CL"	0	"breast"	"breast"	0.310761111111111	0.22882380952381	"breast"	1	"breast"	1	FALSE
"HS578T_BREAST"	"ACH-000148"	"Adult"	4.0055415799062	-2.48639094268457	"breast"	"basal B"	NA	"CL"	65	"breast"	"soft_tissue"	0.28940873015873	0.144512698412698	"soft_tissue"	0.68	"soft_tissue"	0.52	FALSE
"SKNSH_AUTONOMIC_GANGLIA"	"ACH-000149"	"Pediatric"	12.001584559994	-3.17041176747169	"peripheral_nervous_system"	NA	NA	"CL"	27	"Neuroblastoma"	"Neuroblastoma"	0.103929365079365	0.00903968253968257	"Neuroblastoma"	0.56	"Neuroblastoma"	0.4	FALSE
"HCC2935_LUNG"	"ACH-000150"	"Adult"	-12.4173540362918	0.467403823163562	"lung"	"non-small cell lung cancer, adenocarcinoma"	NA	"CL"	10	"lung"	"lung"	0.174092857142857	0.0362079365079366	"lung"	1	"urinary_tract"	0.44	FALSE
"M059K_CENTRAL_NERVOUS_SYSTEM"	"ACH-000152"	"Adult"	3.5871674113201	-3.97781977119466	"central_nervous_system"	"glioblastoma"	NA	"CL"	14	"central_nervous_system"	"soft_tissue"	0.157111111111111	0.0809888888888889	"soft_tissue"	0.64	"soft_tissue"	0.44	TRUE
"NCIH2052_PLEURA"	"ACH-000153"	"Adult"	2.83219920083299	-3.06281431429842	"lung"	"mesothelioma"	NA	"CL"	26	"lung"	"lung"	0.147442063492063	0.043065873015873	"lung"	0.8	"lung"	0.28	TRUE
"HS888T_FIBROBLAST"	"ACH-000154"	"Fibroblast"	3.93403003837842	-2.50431652594027	"fibroblast"	"bone"	NA	"CL"	65	"fibroblast"	"soft_tissue"	0.300900793650794	0.200673015873016	"soft_tissue"	0.64	"soft_tissue"	0.48	FALSE
"SW1990_PANCREAS"	"ACH-000155"	"Adult"	1.67488057147966	-3.30206389825821	"pancreas"	"ductal adenocarcinoma, exocrine"	NA	"CL"	26	"pancreas"	"blood"	0.113657936507937	0.0015896825396825	"lung"	0.68	"cervix"	0.44	TRUE
"OSRC2_KIDNEY"	"ACH-000159"	"Adult"	0.3832358925343	-3.37646170566023	"kidney"	"renal cell carcinoma"	NA	"CL"	35	"kidney"	"kidney"	0.270664285714286	0.189173015873016	"kidney"	1	"kidney"	0.4	FALSE
"BT12_SOFT_TISSUE"	"ACH-000160"	"Pediatric"	4.9098727462398	-2.37253892826062	"soft_tissue"	"atypical teratoid rhabdoid tumor"	NA	"CL"	50	"Rhabdoid"	"blood"	0.18499126984127	0.0132396825396826	"Rhabdoid"	0.6	"Rhabdoid"	0.36	FALSE
"CORL105_LUNG"	"ACH-000161"	"Adult"	0.981900890866284	-3.88476996576508	"lung"	"non-small cell lung cancer, adenocarcinoma"	NA	"CL"	26	"lung"	"blood"	0.12437380952381	0.0404484126984127	"lung"	0.64	"cervix"	0.32	TRUE
"SW579_THYROID"	"ACH-000163"	"Adult"	3.75122886464281	-3.51885597377576	"thyroid"	"squamous cell carcinoma"	NA	"CL"	14	"thyroid"	"soft_tissue"	0.229253968253968	0.121549206349206	"soft_tissue"	0.6	"soft_tissue"	0.44	TRUE
"PANC1_PANCREAS"	"ACH-000164"	"Adult"	2.79491902015076	-3.08569315214734	"pancreas"	"ductal adenocarcinoma, exocrine"	NA	"CL"	26	"pancreas"	"blood"	0.12515	0.0580357142857143	"lung"	0.52	"cervix"	0.24	TRUE
"HS751T_FIBROBLAST"	"ACH-000165"	"Fibroblast"	4.15058285056024	-2.21438979850192	"fibroblast"	"lymphoma"	NA	"CL"	65	"fibroblast"	"soft_tissue"	0.369518253968254	0.249777777777778	"soft_tissue"	0.56	"soft_tissue"	0.6	FALSE
"KE97_STOMACH"	"ACH-000167"	"Adult"	6.33383796915173	9.25022826189534	"gastric"	"adenocarcinoma, mucinous"	NA	"CL"	29	"gastric"	"blood"	0.681780952380952	0.559357936507936	"lymphocyte"	0.96	"lymphocyte"	0.92	FALSE
"RD_SOFT_TISSUE"	"ACH-000169"	"Pediatric"	11.7782625571811	4.41710279935541	"soft_tissue"	"rhabdomyosarcoma, embryonal"	NA	"CL"	33	"Rhabdomyosarcoma"	"Rhabdomyosarcoma"	0.418118253968254	0.348719047619048	"Rhabdomyosarcoma"	0.8	"Rhabdomyosarcoma"	0.88	FALSE
"PRECLH_PROSTATE"	"ACH-000170"	"Adult"	-9.36064834879986	-2.89547718460295	"engineered_prostate"	NA	NA	"CL"	7	"engineered_prostate"	"urinary_tract"	0.146907936507937	0.0215722222222222	"upper_aerodigestive"	0.48	"cervix"	0.32	FALSE
"VMRCRCZ_KIDNEY"	"ACH-000171"	"Adult"	-0.0190002173685575	-3.07092468639996	"kidney"	"renal cell carcinoma"	NA	"CL"	35	"kidney"	"kidney"	0.301279365079365	0.22575873015873	"kidney"	1	"kidney"	0.8	FALSE
"TM87_SOFT_TISSUE"	"ACH-000172"	"Pediatric"	5.42131869730074	-2.05871911530189	"soft_tissue"	"malignant rhabdoid tumor"	NA	"CL"	50	"Rhabdoid"	"blood"	0.148111904761905	0.053184126984127	"Rhabdoid"	1	"Rhabdoid"	0.56	FALSE
"JHUEM3_ENDOMETRIUM"	"ACH-000173"	"Adult"	0.397972673453993	-5.48159421606213	"uterus"	"endometrial adenocarcinoma"	NA	"CL"	60	"uterus"	"uterus"	0.116671428571429	0.0304293650793651	"kidney"	0.52	"uterus"	0.44	FALSE
"CAL62_THYROID"	"ACH-000174"	"Adult"	2.60193748422319	-3.16474872388028	"thyroid"	"carcinoma, anaplastic"	NA	"CL"	26	"thyroid"	"blood"	0.127481746031746	0.0669095238095238	"lung"	0.4	"cervix"	0.2	TRUE
"TE159T_FIBROBLAST"	"ACH-000175"	"Fibroblast"	4.17261775827266	-2.23203589893564	"fibroblast"	"soft tissue"	NA	"CL"	65	"fibroblast"	"soft_tissue"	0.33347380952381	0.219830952380952	"soft_tissue"	0.6	"soft_tissue"	0.6	FALSE
"LOUNH91_LUNG"	"ACH-000176"	"Adult"	2.3194536329359	-3.31961702636637	"lung"	"non-small cell lung cancer, squamous cell carcinoma"	NA	"CL"	26	"lung"	"blood"	0.125903968253968	0.0515666666666667	"lung"	0.72	"skin"	0.32	TRUE
"NCIH660_PROSTATE"	"ACH-000177"	"Adult"	2.4257916498182	-1.07328925259294	"prostate"	"small cell carcinoma"	NA	"CL"	54	"prostate"	"lung"	0.130587301587302	0.0413134920634921	"lung"	0.6	"lung"	0.2	FALSE
"HS766T_PANCREAS"	"ACH-000178"	"Adult"	1.71306838070206	-3.27940555382253	"pancreas"	"ductal adenocarcinoma, exocrine"	NA	"CL"	26	"pancreas"	"urinary_tract"	0.126526984126984	0.0309547619047619	"lung"	0.48	"urinary_tract"	0.32	TRUE
"NCIH1618_LUNG"	"ACH-000179"	"Adult"	8.9806100838419	-1.67991401593695	"lung"	"small cell lung cancer"	NA	"CL"	54	"lung"	"Medulloblastoma"	0.0893484126984127	0.0092325396825397	"Medulloblastoma"	0.48	"Neuroblastoma"	0.36	FALSE
"HS839T_FIBROBLAST"	"ACH-000180"	"Fibroblast"	3.95681031510264	-2.46359444339904	"fibroblast"	"skin"	NA	"CL"	65	"fibroblast"	"soft_tissue"	0.369847619047619	0.228073809523809	"soft_tissue"	0.64	"soft_tissue"	0.6	FALSE
"SCC9_UPPER_AERODIGESTIVE_TRACT"	"ACH-000181"	"Adult"	-10.8509115308916	-3.58249439277145	"upper_aerodigestive"	"squamous cell carcinoma"	NA	"CL"	7	"upper_aerodigestive"	"upper_aerodigestive"	0.206701587301587	0.0186333333333333	"upper_aerodigestive"	0.88	"upper_aerodigestive"	0.76	FALSE
"SNU869_BILIARY_TRACT"	"ACH-000182"	"Adult"	-8.35631676200517	1.76716579008016	"bile_duct"	"cholangiocarcinoma, extrahepatic"	NA	"CL"	19	"bile_duct"	"cervix"	0.135826984126984	0.0470888888888889	"cervix"	0.4	"colorectal"	0.32	FALSE
"HS343T_FIBROBLAST"	"ACH-000184"	"Fibroblast"	3.9703949969235	-2.37623913256108	"fibroblast"	"breast"	NA	"CL"	65	"fibroblast"	"soft_tissue"	0.382157936507936	0.258999206349206	"soft_tissue"	0.64	"soft_tissue"	0.52	FALSE
"HS737T_FIBROBLAST"	"ACH-000185"	"Fibroblast"	4.2006345111527	-2.08160401967961	"fibroblast"	"bone"	NA	"CL"	65	"fibroblast"	"soft_tissue"	0.330501587301587	0.155662698412698	"soft_tissue"	0.64	"soft_tissue"	0.56	FALSE
"NCIH2444_LUNG"	"ACH-000186"	"Adult"	-8.77633819287873	-0.862583809587936	"lung"	"non-small cell lung cancer, unspecified"	NA	"CL"	19	"lung"	"lung"	0.138165079365079	0.00321984126984126	"lung"	0.88	"cervix"	0.36	FALSE
"CORL311_LUNG"	"ACH-000187"	"Adult"	9.28709633720806	-1.64166978171706	"lung"	"small cell lung cancer"	NA	"CL"	54	"lung"	"Medulloblastoma"	0.125256349206349	0.000168253968253984	"Medulloblastoma"	0.64	"Neuroblastoma"	0.48	FALSE
"SCC25_UPPER_AERODIGESTIVE_TRACT"	"ACH-000188"	"Adult"	-9.32451886188821	-2.90995691467462	"upper_aerodigestive"	"squamous cell carcinoma"	NA	"CL"	7	"upper_aerodigestive"	"upper_aerodigestive"	0.212927777777778	0.0542865079365079	"upper_aerodigestive"	0.52	"upper_aerodigestive"	0.84	FALSE
"RCC10RGB_KIDNEY"	"ACH-000189"	"Adult"	0.0231541473041165	-3.28478247251018	"kidney"	"renal cell carcinoma"	NA	"CL"	35	"kidney"	"kidney"	0.26885873015873	0.193997619047619	"kidney"	1	"kidney"	0.64	FALSE
"BHT101_THYROID"	"ACH-000191"	"Adult"	1.69142836810846	-3.99079430028124	"thyroid"	"carcinoma, papillary"	NA	"CL"	26	"thyroid"	"lung"	0.0952261904761905	0.0183650793650794	"lung"	0.68	"lung"	0.2	TRUE
"MFE280_ENDOMETRIUM"	"ACH-000192"	"Adult"	2.86668722114925	-7.35036968462795	"uterus"	"endometrial adenocarcinoma"	NA	"CL"	13	"uterus"	"uterus"	0.215698412698413	0.0484920634920634	"ovary"	0.56	"uterus"	0.48	FALSE
"HS934T_FIBROBLAST"	"ACH-000194"	"Fibroblast"	4.02966330397906	-2.39690576346831	"fibroblast"	"skin"	NA	"CL"	65	"fibroblast"	"soft_tissue"	0.359452380952381	0.216524603174603	"soft_tissue"	0.68	"soft_tissue"	0.56	FALSE
"HCC1599_BREAST"	"ACH-000196"	"Adult"	-4.57473627541855	-3.56579389064445	"breast"	"basal A"	NA	"CL"	25	"breast"	"breast"	0.270180952380952	0.200476190476191	"breast"	1	"breast"	0.6	FALSE
"HS255T_FIBROBLAST"	"ACH-000199"	"Fibroblast"	4.14719255523977	-2.14353604667297	"fibroblast"	"colorectal"	NA	"CL"	65	"fibroblast"	"soft_tissue"	0.31382380952381	0.230804761904762	"soft_tissue"	0.48	"soft_tissue"	0.6	FALSE
"NMCG1_CENTRAL_NERVOUS_SYSTEM"	"ACH-000200"	"Adult"	3.27138328833939	-4.33085511575279	"central_nervous_system"	"glioblastoma"	NA	"CL"	14	"central_nervous_system"	"skin"	0.0998555555555556	0.00960079365079369	"soft_tissue"	0.36	"skin"	0.36	TRUE
"A204_SOFT_TISSUE"	"ACH-000201"	"Pediatric"	5.2337860078416	-2.34407401650135	"soft_tissue"	"malignant rhabdoid tumor"	NA	"CL"	50	"Rhabdoid"	"blood"	0.112895238095238	0.0198333333333334	"Rhabdoid"	0.88	"Rhabdoid"	0.56	FALSE
"COLO320_LARGE_INTESTINE"	"ACH-000202"	"Adult"	6.01785259393207	-3.03259811321257	"colorectal"	"adenocarcinoma"	NA	"CL"	66	"colorectal"	"blood"	0.136820634920635	0.00515793650793653	"Medulloblastoma"	0.32	"Wilms"	0.4	FALSE
"NH6_AUTONOMIC_GANGLIA"	"ACH-000203"	"Pediatric"	14.4425505453043	-3.03626698244283	"peripheral_nervous_system"	"MYCN amp"	NA	"CL"	31	"Neuroblastoma"	"Neuroblastoma"	0.605476984126984	0.5265	"Neuroblastoma"	1	"Neuroblastoma"	1	FALSE
"PK59_PANCREAS"	"ACH-000205"	"Adult"	-8.5254578544744	0.377347324980778	"pancreas"	"ductal adenocarcinoma, exocrine"	NA	"CL"	19	"pancreas"	"urinary_tract"	0.150765079365079	0.0234984126984127	"pancreas"	0.36	"cervix"	0.36	FALSE
"DETROIT562_UPPER_AERODIGESTIVE_TRACT"	"ACH-000207"	"Adult"	-7.89176179729238	-3.05083763780885	"upper_aerodigestive"	"squamous cell carcinoma, pharynx"	NA	"CL"	12	"upper_aerodigestive"	"urinary_tract"	0.186573015873016	0.0206992063492064	"lung"	0.4	"upper_aerodigestive"	0.44	FALSE
"U178_CENTRAL_NERVOUS_SYSTEM"	"ACH-000208"	"Adult"	3.53531581695253	-3.7411480437759	"central_nervous_system"	"glioblastoma"	NA	"CL"	14	"central_nervous_system"	"soft_tissue"	0.158823015873016	0.0570888888888889	"soft_tissue"	0.64	"soft_tissue"	0.48	TRUE
"SNU1079_BILIARY_TRACT"	"ACH-000209"	"Adult"	0.368518820698655	-4.23964118495621	"bile_duct"	"cholangiocarcinoma, intrahepatic"	NA	"CL"	60	"bile_duct"	"kidney"	0.135062698412698	0.0142238095238095	"kidney"	1	"kidney"	0.44	FALSE
"CADOES1_BONE"	"ACH-000210"	"Pediatric"	15.1203474798516	1.8981335679081	"bone"	"Ewing sarcoma"	NA	"CL"	52	"Ewing"	"blood"	0.143993650793651	0.0339595238095238	"Ewing"	1	"Ewing"	0.84	FALSE
"DAOY_CENTRAL_NERVOUS_SYSTEM"	"ACH-000211"	"Pediatric"	3.49873804989641	-4.02539132063578	"central_nervous_system"	"medulloblastoma"	NA	"CL"	14	"Medulloblastoma"	"soft_tissue"	0.10886746031746	0.0225738095238096	"soft_tissue"	0.48	"skin"	0.28	TRUE
"CAL120_BREAST"	"ACH-000212"	"Adult"	2.47634102200298	-3.14258373491652	"breast"	"basal B"	NA	"CL"	26	"breast"	"blood"	0.0867563492063492	0.00778333333333334	"lung"	0.68	"skin"	0.2	TRUE
"HUPT4_PANCREAS"	"ACH-000213"	"Adult"	-8.27752753518527	0.17433583066218	"pancreas"	"ductal adenocarcinoma, exocrine"	NA	"CL"	19	"pancreas"	"urinary_tract"	0.285224603174603	0.171178571428571	"lung"	0.32	"urinary_tract"	0.88	FALSE
"HS675T_FIBROBLAST"	"ACH-000214"	"Fibroblast"	4.1221093307032	-2.26308296444448	"fibroblast"	"colorectal"	NA	"CL"	65	"fibroblast"	"soft_tissue"	0.254727777777778	0.151904761904762	"soft_tissue"	0.52	"soft_tissue"	0.44	FALSE
"LN382_CENTRAL_NERVOUS_SYSTEM"	"ACH-000215"	"Adult"	3.26034834011281	-4.51661297490919	"central_nervous_system"	"glioblastoma"	NA	"CL"	14	"central_nervous_system"	"soft_tissue"	0.194972222222222	0.0505484126984127	"soft_tissue"	0.6	"soft_tissue"	0.36	TRUE
"JHESOAD1_OESOPHAGUS"	"ACH-000216"	"Adult"	-8.50947006760209	0.338781271878864	"esophagus"	"adenocarcinoma"	NA	"CL"	19	"esophagus"	"urinary_tract"	0.145133333333333	0.0381103174603175	"lung"	0.56	"cervix"	0.4	FALSE
"JHH6_LIVER"	"ACH-000217"	"Adult"	2.34990645863967	-3.90397549449583	"liver"	"hepatocellular carcinoma"	NA	"CL"	26	"liver"	"blood"	0.0945238095238096	0.00997777777777777	"lung"	0.36	"kidney"	0.16	TRUE
"A375_SKIN"	"ACH-000219"	"Adult"	5.74101689935544	0.436726607577666	"skin"	"neural crest-like"	NA	"CL"	53	"skin"	"skin"	0.371442857142857	0.299888095238095	"skin"	1	"skin"	0.96	FALSE
"SNU398_LIVER"	"ACH-000221"	"Adult"	5.84747279037463	-2.36039674740855	"liver"	"hepatocellular carcinoma"	NA	"CL"	50	"liver"	"Medulloblastoma"	0.15752380952381	0.00465952380952384	"Rhabdoid"	0.76	"skin"	0.16	FALSE
"ASPC1_PANCREAS"	"ACH-000222"	"Adult"	-8.94975013486687	2.82000120091997	"pancreas"	"ductal adenocarcinoma, exocrine"	NA	"CL"	19	"pancreas"	"colorectal"	0.12967619047619	0.0185706349206349	"pancreas"	0.56	"colorectal"	0.56	FALSE
"HCC1937_BREAST"	"ACH-000223"	"Adult"	-7.32532664224582	-2.08033273047715	"breast"	"basal A"	NA	"CL"	25	"breast"	"cervix"	0.156852380952381	0.0345150793650794	"breast"	0.52	"cervix"	0.52	FALSE
"HS819T_FIBROBLAST"	"ACH-000224"	"Fibroblast"	4.14264207134903	-2.03561483850888	"fibroblast"	"bone"	NA	"CL"	65	"fibroblast"	"soft_tissue"	0.302181746031746	0.156265079365079	"soft_tissue"	0.68	"soft_tissue"	0.56	FALSE
"ECC12_STOMACH"	"ACH-000225"	"Adult"	2.0004281825733	-1.61686453706077	"gastric"	"small cell carcinoma"	NA	"CL"	54	"gastric"	"Medulloblastoma"	0.128324603174603	0.0220880952380952	"pancreas"	0.32	"Wilms"	0.32	FALSE
"KPNYN_AUTONOMIC_GANGLIA"	"ACH-000227"	"Pediatric"	14.1861868075913	-2.55374163323334	"peripheral_nervous_system"	"MYCN amp"	NA	"CL"	31	"Neuroblastoma"	"Neuroblastoma"	0.434230158730159	0.274979365079365	"Neuroblastoma"	1	"Neuroblastoma"	1	FALSE
"BICR31_UPPER_AERODIGESTIVE_TRACT"	"ACH-000228"	"Adult"	-8.59652321591745	-3.46452004782384	"upper_aerodigestive"	"squamous cell carcinoma, oral"	NA	"CL"	7	"upper_aerodigestive"	"upper_aerodigestive"	0.228550793650794	0.0347111111111111	"cervix"	0.48	"upper_aerodigestive"	0.4	FALSE
"HS822T_FIBROBLAST"	"ACH-000229"	"Fibroblast"	4.29262870630536	-2.06883949275869	"fibroblast"	"bone"	NA	"CL"	65	"fibroblast"	"soft_tissue"	0.327773809523809	0.204164285714285	"soft_tissue"	0.72	"soft_tissue"	0.6	FALSE
"HS742T_FIBROBLAST"	"ACH-000230"	"Fibroblast"	4.25942900279783	-2.16378000677471	"fibroblast"	"breast"	NA	"CL"	65	"fibroblast"	"soft_tissue"	0.250174603174603	0.141895238095238	"soft_tissue"	0.64	"soft_tissue"	0.52	FALSE
"KALS1_CENTRAL_NERVOUS_SYSTEM"	"ACH-000231"	"Adult"	3.24983199213438	-4.55498721047647	"central_nervous_system"	"glioblastoma"	NA	"CL"	14	"central_nervous_system"	"soft_tissue"	0.151023015873016	0.0859650793650794	"soft_tissue"	0.44	"soft_tissue"	0.4	TRUE
"U251MG_CENTRAL_NERVOUS_SYSTEM"	"ACH-000232"	"Adult"	3.83580938221349	-5.3590168019925	"central_nervous_system"	"astrocytoma"	NA	"CL"	14	"central_nervous_system"	"central_nervous_system"	0.124755555555556	0.0266722222222223	"central_nervous_system"	0.32	"central_nervous_system"	0.36	TRUE
"CAKI2_KIDNEY"	"ACH-000234"	"Adult"	-0.250504048629748	-4.22804780177138	"kidney"	"renal carcinoma, clear cell"	NA	"CL"	17	"kidney"	"kidney"	0.223353968253968	0.155862698412698	"kidney"	1	"kidney"	0.64	FALSE
"PANC0403_PANCREAS"	"ACH-000235"	"Adult"	-8.58965467535176	0.845195063164947	"pancreas"	"ductal adenocarcinoma, exocrine"	NA	"CL"	19	"pancreas"	"urinary_tract"	0.131414285714286	0.0102579365079366	"pancreas"	0.4	"cervix"	0.32	FALSE
"SW1417_LARGE_INTESTINE"	"ACH-000236"	"Adult"	-7.93518673944861	4.71430195616428	"colorectal"	"adenocarcinoma"	NA	"CL"	6	"colorectal"	"colorectal"	0.197015873015873	0.0884539682539682	"colorectal"	0.92	"colorectal"	0.92	FALSE
"JHOM1_OVARY"	"ACH-000237"	"Adult"	2.80538053908715	-4.04500576322681	"ovary"	"adenocarcinoma, mucinous"	NA	"CL"	26	"ovary"	"kidney"	0.0929849206349207	0.0128920634920635	"lung"	0.4	"urinary_tract"	0.24	TRUE
"SCC4_UPPER_AERODIGESTIVE_TRACT"	"ACH-000238"	"Adult"	-9.0977743988068	-3.16197220193563	"upper_aerodigestive"	"squamous cell carcinoma, oral"	NA	"CL"	7	"upper_aerodigestive"	"cervix"	0.18433253968254	0.000208730158730269	"cervix"	0.36	"upper_aerodigestive"	0.56	FALSE
"HUG1N_STOMACH"	"ACH-000239"	"Adult"	-10.0421627796355	4.81550110343042	"gastric"	"adenocarcinoma, tubular"	NA	"CL"	6	"gastric"	"colorectal"	0.144226984126984	0.0138261904761905	"gastric"	0.76	"colorectal"	0.64	FALSE
"HS600T_FIBROBLAST"	"ACH-000240"	"Fibroblast"	4.13879835275721	-2.26943380850761	"fibroblast"	"skin"	NA	"CL"	65	"fibroblast"	"soft_tissue"	0.383171428571428	0.258869047619047	"soft_tissue"	0.64	"soft_tissue"	0.56	FALSE
"RT4_URINARY_TRACT"	"ACH-000242"	"Adult"	-5.93740264827092	-0.0561150423101429	"urinary_tract"	"transitional cell carcinoma"	NA	"CL"	15	"urinary_tract"	"urinary_tract"	0.450495238095238	0.355662698412698	"urinary_tract"	1	"urinary_tract"	1	FALSE
"DANG_PANCREAS"	"ACH-000243"	"Adult"	-8.88708146999612	-0.404991668611257	"pancreas"	"ductal adenocarcinoma, exocrine"	NA	"CL"	19	"pancreas"	"urinary_tract"	0.16487380952381	0.0379650793650795	"lung"	0.84	"urinary_tract"	0.4	FALSE
"DKMG_CENTRAL_NERVOUS_SYSTEM"	"ACH-000244"	"Adult"	3.77431898537768	-3.11021043947407	"central_nervous_system"	"glioblastoma"	NA	"CL"	65	"central_nervous_system"	"soft_tissue"	0.293272222222222	0.164706349206349	"soft_tissue"	0.6	"soft_tissue"	0.4	FALSE
"SLR23_KIDNEY"	"ACH-000246"	"Adult"	0.460556936569096	-3.4965571955987	"kidney"	"renal cell carcinoma"	NA	"CL"	35	"kidney"	"kidney"	0.209566666666667	0.0958849206349206	"kidney"	1	"kidney"	0.32	FALSE
"OCUM1_STOMACH"	"ACH-000247"	"Adult"	-8.95552411946186	5.51030667774558	"gastric"	"adenocarcinoma"	NA	"CL"	1	"gastric"	"colorectal"	0.179034920634921	0.0587	"colorectal"	0.72	"colorectal"	0.92	FALSE
"AU565_BREAST"	"ACH-000248"	"Adult"	-2.45803583659433	0.963991278439215	"breast"	"HER2 amp"	NA	"CL"	57	"breast"	"breast"	0.241165873015873	0.157387301587302	"breast"	1	"urinary_tract"	0.44	FALSE
"CL11_LARGE_INTESTINE"	"ACH-000249"	"Adult"	-7.94302790725253	4.50123654978271	"colorectal"	"adenocarcinoma"	NA	"CL"	6	"colorectal"	"colorectal"	0.133542063492064	0.0333746031746033	"colorectal"	0.8	"colorectal"	0.88	FALSE
"KMRC20_KIDNEY"	"ACH-000250"	"Adult"	-0.339182941739975	-2.85528269338827	"kidney"	"renal cell carcinoma"	NA	"CL"	35	"kidney"	"kidney"	0.286918253968254	0.221675396825397	"kidney"	1	"kidney"	0.8	FALSE
"NCIH2887_LUNG"	"ACH-000251"	"Adult"	1.22228018736622	-3.33174328014687	"lung"	"non-small cell lung cancer, unspecified"	NA	"CL"	26	"lung"	"blood"	0.125347619047619	0.0555325396825398	"lung"	0.52	"colorectal"	0.48	TRUE
"LS1034_LARGE_INTESTINE"	"ACH-000252"	"Adult"	-8.77684506961212	7.91295222577357	"colorectal"	"adenocarcinoma"	NA	"CL"	1	"colorectal"	"colorectal"	0.344948412698413	0.228936507936508	"colorectal"	1	"colorectal"	1	FALSE
"COLO201_LARGE_INTESTINE"	"ACH-000253"	"Adult"	-8.24950221872483	5.08397499696498	"colorectal"	"adenocarcinoma"	NA	"CL"	6	"colorectal"	"blood"	0.146201587301587	0.010852380952381	"colorectal"	0.92	"colorectal"	0.8	FALSE
"SCC15_UPPER_AERODIGESTIVE_TRACT"	"ACH-000254"	"Adult"	-9.0697296475093	-3.03890677986034	"upper_aerodigestive"	"squamous cell carcinoma"	NA	"CL"	7	"upper_aerodigestive"	"upper_aerodigestive"	0.251656349206349	0.0840928571428572	"urinary_tract"	0.4	"upper_aerodigestive"	0.64	FALSE
"LMSU_STOMACH"	"ACH-000255"	"Adult"	3.28290117288755	-3.19626396494421	"gastric"	"adenocarcinoma"	NA	"CL"	26	"gastric"	"soft_tissue"	0.127863492063492	0.00317063492063495	"soft_tissue"	0.44	"soft_tissue"	0.32	TRUE
"COV318_OVARY"	"ACH-000256"	"Adult"	3.27765481543119	-7.80549574859107	"ovary"	"adenocarcinoma, high grade serous"	NA	"CL"	13	"ovary"	"ovary"	0.118956349206349	0.00250238095238098	"ovary"	0.52	"uterus"	0.76	FALSE
"CORL279_LUNG"	"ACH-000257"	"Adult"	9.08493642800956	-1.66817196927887	"lung"	"small cell lung cancer"	NA	"CL"	54	"lung"	"Medulloblastoma"	0.0819523809523809	0.0016801587301587	"Medulloblastoma"	0.6	"Neuroblastoma"	0.52	FALSE
"DU4475_BREAST"	"ACH-000258"	"Adult"	-4.30695387573724	-4.76244425685023	"breast"	"luminal HER2 amp"	NA	"CL"	66	"breast"	"blood"	0.144926984126984	0.0478460317460318	"lung"	0.4	"colorectal"	0.4	FALSE
